Paper MM | v2: OBI + continuous skew + dynamic spread
  2 markets | 2 contracts | 10s interval
  [14:08:52] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:08:57] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=6 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:03] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:09:09] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=6 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:14] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:09:20] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=6 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:25] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:09:31] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:36] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:09:42] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:47] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:09:53] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:09:58] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:04] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=8 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:10:10] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:15] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=8 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:10:21] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:26] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:10:31] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:37] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:10:42] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:48] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:10:53] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:10:58] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:04] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:11:09] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:14] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:11:20] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:25] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:11:31] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=7 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:36] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:11:41] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=6 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:47] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:11:52] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=6 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:11:58] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:03] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:12:08] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:14] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:12:19] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:25] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=9 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:12:30] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:35] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=9c sprd=4 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:12:41] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:46] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=9c sprd=4 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:12:52] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:12:58] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=9c sprd=4 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:13:03] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:13:08] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=3 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:13:14] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:13:19] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=3 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:13:25] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 4 new, vol=229 mode=PRE
  [14:13:30] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=2 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:13:36] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:13:41] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=10c sprd=2 q_yes=- q_no=62 inv=2 pnl=-0.6c
  [14:13:47] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 4 new, vol=1058 mode=PRE
    DRAIN KXLOLTOTALMAPS-26MAR19LYGEN-4 no@89: drain=223 qpos=62→0
    FILL KXLOLTOTALMAPS-26MAR19LYGEN-4 no@89: 2 contracts filled!
  >>> FILL [MAKER] no_bid 2@89c fee=0.34c inv=0 pnl=-0.9c queue_time=2474s
  [14:13:52] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=14c sprd=6 q_yes=- q_no=200 inv=0 pnl=-20.9c
  [14:13:58] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:14:03] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=14c sprd=6 q_yes=- q_no=200 inv=0 pnl=-20.9c
  [14:14:09] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:14:14] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=14c sprd=6 q_yes=- q_no=200 inv=0 pnl=-20.9c
  [14:14:20] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 1 new, vol=125 mode=PRE
    DRAIN KXLOLTOTALMAPS-26MAR19LYGEN-4 no@85: drain=125 qpos=200→75
  [14:14:25] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=14c sprd=4 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:14:30] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  !!! RISK [L4] SKIP_TICK: error: HTTPSConnectionPool(host='api.elections.kalshi.com', port=443): Read timed out. (read timeout=15)
  !!! RISK [L4] SKIP_TICK: error: HTTPSConnectionPool(host='api.elections.kalshi.com', port=443): Read timed out. (read timeout=15)
  [14:15:16] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=12c sprd=12 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:15:22] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=5 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:15:27] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=12c sprd=12 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:15:33] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=5 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:15:38] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=12c sprd=12 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:15:44] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:15:49] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=12c sprd=12 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:15:55] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 4 new, vol=181 mode=PRE
  [14:16:00] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=13c sprd=12 q_yes=- q_no=75 inv=0 pnl=-20.9c
  [14:16:06] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 3 new, vol=75 mode=PRE
    DRAIN KXLOLTOTALMAPS-26MAR19LYGEN-4 no@85: drain=75 qpos=75→0
  [14:16:12] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=21 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:16:18] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:16:23] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:16:29] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:16:35] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:16:40] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:16:46] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:16:52] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:16:57] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:17:03] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:17:08] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=203 inv=0 pnl=-20.9c
  [14:17:14] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 2 new, vol=38 mode=PRE
    DRAIN KXLOLTOTALMAPS-26MAR19LYGEN-4 no@76: drain=38 qpos=203→165
  [14:17:19] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=21c sprd=22 q_yes=- q_no=165 inv=0 pnl=-20.9c
  [14:17:25] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:17:30] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=22c sprd=24 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:17:36] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:17:41] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=1 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:17:47] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:17:52] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=2 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:17:58] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:18:03] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=2 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:18:09] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:18:15] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=2 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:18:20] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:18:26] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=2 q_yes=- q_no=250 inv=0 pnl=-20.9c
  [14:18:31] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 1 new, vol=88 mode=PRE
  [14:18:37] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=26c sprd=2 q_yes=103 q_no=250 inv=0 pnl=-20.9c
  [14:18:42] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 3 new, vol=206 mode=PRE
    DRAIN KXLOLTOTALMAPS-26MAR19LYGEN-4 no@70: drain=44 qpos=250→206
  [14:18:48] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=27c sprd=2 q_yes=103 q_no=74 inv=0 pnl=-20.9c
  [14:18:53] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:18:58] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=57c sprd=40 q_yes=103 q_no=- inv=0 pnl=-20.9c
  [14:19:04] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:19:10] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=58c sprd=91 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:19:16] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:19:22] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=44c sprd=58 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:19:27] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:19:33] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=58 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:19:38] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:19:44] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=58 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:19:49] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:19:55] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=58 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:20:00] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 1 new, vol=1 mode=PRE
  [14:20:06] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=15c sprd=7 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:20:11] KXNBASPREAD-26MAR19DETWAS-DET25 mid=21c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:20:17] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=31c sprd=28 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:20:23] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 1 new, vol=30 mode=PRE
  [14:20:29] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=31c sprd=34 q_yes=- q_no=293 inv=0 pnl=-20.9c
  [14:20:34] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:20:39] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=31c sprd=30 q_yes=- q_no=293 inv=0 pnl=-20.9c
  [14:20:45] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:20:51] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=28c sprd=34 q_yes=- q_no=293 inv=0 pnl=-20.9c
  [14:20:56] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:02] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=50c sprd=57 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:21:07] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:12] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=57 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:21:18] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:24] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=50c sprd=57 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:21:29] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:35] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=7 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:21:41] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:46] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=7 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:21:52] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:21:57] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:03] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:22:08] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=51c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:14] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=- q_no=484 inv=0 pnl=0.0c
  [14:22:19] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=52c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:26] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:22:31] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=52c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:37] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:22:42] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=52c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:48] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:22:53] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=52c sprd=48 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:22:59] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 3 new, vol=31 mode=PRE
  [14:23:04] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=24c sprd=26 q_yes=- q_no=29 inv=0 pnl=-20.9c
  [14:23:09] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:23:15] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=23c sprd=22 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:23:20] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:23:27] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=22c sprd=20 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:23:32] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:23:38] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=23c sprd=21 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:23:43] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:23:49] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=- inv=0 pnl=-20.9c
  [14:23:54] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:00] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:24:05] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:11] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:24:16] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:22] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:24:29] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:34] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:24:40] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:45] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=20c sprd=17 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:24:51] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:24:56] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=15 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:25:02] KXNBASPREAD-26MAR19DETWAS-DET25 mid=22c sprd=4 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:25:07] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=15 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:25:13] KXNBASPREAD-26MAR19DETWAS-DET25 mid=20c sprd=1 q_yes=500 q_no=484 inv=0 pnl=0.0c
  [14:25:18] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=15 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:25:24] KXNBASPREAD-26MAR19DETWAS-DET25 mid=20c sprd=2 q_yes=500 q_no=12 inv=0 pnl=0.0c
  [14:25:30] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=18c sprd=15 q_yes=- q_no=211 inv=0 pnl=-20.9c
  [14:25:35] KXNBASPREAD-26MAR19DETWAS-DET25 mid=19c sprd=4 q_yes=- q_no=12 inv=0 pnl=0.0c
  [14:25:41] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=6c sprd=4 q_yes=- q_no=14 inv=0 pnl=-20.9c
  [14:25:46] KXNBASPREAD-26MAR19DETWAS-DET25 mid=19c sprd=4 q_yes=- q_no=12 inv=0 pnl=0.0c
    TRADES KXLOLTOTALMAPS-26MAR19LYGEN-4: 2 new, vol=28 mode=PRE
  [14:25:52] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=6c sprd=4 q_yes=- q_no=14 inv=0 pnl=-20.9c
  [14:25:57] KXNBASPREAD-26MAR19DETWAS-DET25 mid=19c sprd=4 q_yes=- q_no=12 inv=0 pnl=0.0c
  [14:26:03] KXLOLTOTALMAPS-26MAR19LYGEN-4 mid=6c sprd=4 q_yes=- q_no=14 inv=0 pnl=-20.9c
